20101226,1424,29.0,expected
20101227,1577,23.2,expected
20101228,1773,28.9,expected
20101229,1378,34.1,expected
20101230,1011,30.5,expected
20101231,726,34.8,expected
20110101,563,37.7,expected
20110102,632,42.4,expected
20110103,1208,34.2,expected
20110104,1069,32.9,expected
20110105,994,35.0,expected
20110106,1106,29.8,expected
20110107,1145,30.8,expected
20110108,1251,27.7,expected
20110109,1166,29.0,expected
20110110,1623,29.3,expected
20110111,1477,28.0,expected
20110112,1442,28.2,expected
20110113,1661,26.2,expected
20110114,1615,21.5,expected
20110115,1136,27.6,expected
20110116,861,33.5,expected
20110117,1543,25.0,expected
20110118,1392,32.9,expected
20110119,906,37.8,expected
20110120,949,34.6,expected
20110121,1245,30.0,expected
20110122,1790,19.6,expected
20110123,1970,20.0,expected
20110124,3288,13.2,unexpected
20110125,1973,28.0,expected
20110126,1379,30.4,expected
20110127,960,33.1,expected
20110128,801,29.4,expected
20110129,722,31.1,expected
20110130,661,31.8,expected
20110131,1131,27.4,expected
20110201,1290,28.2,expected
20110202,1043,32.0,expected
20110203,959,31.2,expected
20110204,929,27.1,expected
20110205,789,32.7,expected
20110206,607,39.7,expected
20110207,611,35.8,expected
20110208,941,36.9,expected
20110209,1639,22.1,expected
20110210,1253,27.9,expected
20110211,959,26.8,expected
20110212,777,32.7,expected
20110213,672,34.1,expected
20110214,673,44.8,expected
20110215,1126,35.6,expected
20110216,760,32.1,expected
20110217,479,44.5,expected
20110218,378,49.0,expected
20110219,1080,46.0,expected
20110220,1327,28.8,expected
20110221,1013,33.3,expected
20110222,1312,25.0,expected
20110223,1145,30.6,expected
20110224,732,33.2,expected
20110225,584,43.2,expected
20110226,596,36.1,expected
20110227,468,42.7,expected
20110228,548,45.5,expected
20110301,712,41.1,expected
20110302,831,41.2,expected
20110303,1176,27.6,expected
20110304,866,31.5,expected
20110305,427,44.4,expected
20110306,491,47.0,expected
20110307,607,45.0,expected
20110308,733,37.1,expected
20110309,889,36.3,expected
20110310,903,42.1,expected
20110311,470,48.8,expected
20110312,461,45.6,expected
20110313,493,46.4,expected
20110314,707,42.3,expected
20110315,750,38.7,expected
20110316,501,44.0,expected
20110317,337,52.6,expected
20110318,210,56.7,expected
20110319,553,54.2,expected
20110320,677,40.5,expected
20110321,860,40.9,expected
20110322,662,46.8,expected
20110323,772,37.5,expected
20110324,764,36.3,expected
20110325,768,36.7,expected
20110326,948,33.6,expected
20110327,884,35.6,expected
20110328,1133,36.2,expected
20110329,883,40.3,expected
20110330,624,42.1,expected
20110331,670,41.1,expected
20110401,551,38.5,expected
20110402,424,46.2,expected
20110403,370,50.5,expected
20110404,387,49.3,expected
20110405,522,49.5,expected
20110406,573,45.8,expected
20110407,548,44.7,expected
20110408,494,43.3,expected
20110409,352,44.8,expected
20110410,397,46.1,expected
20110411,248,50.9,expected
20110412,325,57.5,expected
20110413,679,49.5,expected
20110414,263,55.5,expected
20110415,430,50.1,expected
20110416,863,44.2,expected
20110417,287,54.9,expected
20110418,406,52.6,expected
20110419,582,51.0,expected
20110420,454,50.3,expected
20110421,442,55.2,expected
20110422,719,45.2,expected
20110423,477,47.7,expected
20110424,153,59.8,expected
20110425,169,61.7,expected
20110426,122,59.0,expected
20110427,148,58.4,expected
20110428,147,58.0,expected
20110429,88,62.5,expected
20110430,168,57.7,expected
20110501,201,55.4,expected
20110502,280,53.1,expected
20110503,193,58.3,expected
20110504,401,55.6,expected
20110505,324,55.2,expected
20110506,198,57.1,expected
20110507,123,59.6,expected
20110508,106,62.5,expected
20110509,143,61.7,expected
20110510,151,62.1,expected
20110511,163,58.7,expected
20110512,99,59.3,expected
20110513,109,56.6,expected
20110514,81,58.7,expected
20110515,95,61.3,expected
20110516,170,60.7,expected
20110517,234,58.6,expected
20110518,167,63.6,expected
20110519,127,64.1,expected
20110520,93,60.9,expected
20110521,87,61.7,expected
20110522,87,55.8,expected
20110523,135,58.0,expected
20110524,101,68.8,expected
20110525,79,71.2,expected
20110526,69,66.3,expected
20110527,65,70.0,expected
20110528,53,69.5,expected
20110529,64,69.4,expected
20110530,69,73.4,expected
20110531,95,76.3,expected
20110601,97,70.8,expected
20110602,70,76.6,expected
20110603,79,67.7,expected
20110604,64,68.4,expected
20110605,63,62.8,expected
20110606,56,68.3,expected
20110607,79,73.9,expected
20110608,85,77.6,expected
20110609,94,79.2,expected
20110610,67,75.3,expected
20110611,81,68.0,expected
20110612,62,63.1,expected
20110613,72,66.9,expected
20110614,73,65.0,expected
20110615,84,68.8,expected
20110616,63,72.1,expected
20110617,54,71.0,expected
20110618,54,72.0,expected
20110619,50,74.5,expected
20110620,82,70.8,expected
20110621,82,72.9,expected
20110622,81,72.7,expected
20110623,71,71.3,expected
20110624,54,67.3,expected
20110625,42,70.9,expected
20110626,53,75.6,expected
20110627,49,74.7,expected
20110628,74,75.4,expected
20110629,60,78.0,expected
20110630,50,75.0,expected
20110701,48,75.7,expected
20110702,45,76.0,expected
20110703,46,73.0,expected
20110704,58,75.4,expected
20110705,79,81.3,expected
20110706,64,78.4,expected
20110707,75,80.0,expected
20110708,55,76.9,expected
20110709,47,78.1,expected
20110710,41,77.9,expected
20110711,65,78.8,expected
20110712,70,84.7,expected
20110713,72,85.3,expected
20110714,60,73.8,expected
20110715,70,74.8,expected
20110716,54,77.7,expected
20110717,57,78.1,expected
20110718,67,80.0,expected
20110719,57,82.1,expected
20110720,56,78.3,expected
20110721,43,78.4,expected
20110722,56,87.3,expected
20110723,59,90.1,expected
20110724,52,86.5,expected
